departure_area_code,departure_terminal_code,departure_terminal_name,arrival_area_code,arrival_terminal_code,arrival_terminal_name
01,3455101,대전복합,05,3684901,경북도청(신)
01,3455101,대전복합,07,5562301,계남
01,3455101,대전복합,08,3365401,계동
01,3455101,대전복합,07,5560101,계북
01,3455101,대전복합,05,4013501,고령
01,3455101,대전복합,08,3202701,고북
01,3455101,대전복합,04,5293101,고성(경남)
01,3455101,대전복합,03,1045001,고양(백석)
01,3455101,대전복합,03,1607601,고천
01,3455101,대전복합,02,2615501,고한사북공영
01,3455101,대전복합,02,2520601,공근
01,3455101,대전복합,03,1756101,공도
01,3455101,대전복합,08,3262201,공암
01,3455101,대전복합,08,3258501,공주
01,3455101,대전복합,08,3260601,공주(KTX)
01,3455101,대전복합,09,2896301,관기
01,3455101,대전복합,03,1202001,광릉내
01,3455101,대전복합,06,5775801,광양
01,3455101,대전복합,03,1275701,광주(경기)
01,3455101,대전복합,01,6193701,광주(유·스퀘어)
01,3455101,대전복합,08,3178902,구룡(당)
01,3455101,대전복합,05,3923301,구미
01,3455101,대전복합,05,3926701,구미공단
01,3455101,대전복합,05,3942601,구미인동
01,3455101,대전복합,07,5555701,구천동
01,3455101,대전복합,07,5403701,군산
01,3455101,대전복합,05,3901801,군위
01,3455101,대전복합,02,2650001,귀래
01,3455101,대전복합,08,3213301,근흥
01,3455101,대전복합,06,5843502,금강
01,3455101,대전복합,09,2902201,금강유원지
01,3455101,대전복합,09,2910002,금곡(영동)
01,3455101,대전복합,08,3273501,금산
01,3455101,대전복합,03,1093001,금촌
01,3455101,대전복합,08,3173301,기지시
01,3455101,대전복합,03,1706502,기흥역
01,3455101,대전복합,07,5437901,김제
01,3455101,대전복합,05,3958601,김천
01,3455101,대전복합,03,1009601,김포
01,3455101,대전복합,04,5093801,김해
01,3455101,대전복합,01,4671801,김해공항
01,3455101,대전복합,05,3609901,꽃동산
01,3455101,대전복합,08,3216502,꽃지
01,3455101,대전복합,02,2500701,낙산
01,3455101,대전복합,05,3715101,낙서
01,3455101,대전복합,08,3215801,남면
01,3455101,대전복합,07,5576001,남원
01,3455101,대전복합,09,2863501,남청주
01,3455101,대전복합,04,5241401,남해
01,3455101,대전복합,03,1119201,내촌(포천)
01,3455101,대전복합,08,3241601,내포
01,3455101,대전복합,08,3295401,논산
01,3455101,대전복합,08,3301101,논산TG
01,3455101,대전복합,05,3732801,단촌
01,3455101,대전복합,08,3177101,당진
01,3455101,대전복합,01,4171101,대구북부
01,3455101,대전복합,01,4248201,대구서부
01,3455101,대전복합,05,3969701,대덕(경북)
01,3455101,대전복합,07,5530002,대둔산
01,3455101,대전복합,03,1754801,대림동산
01,3455101,대전복합,07,5406001,대야
01,3455101,대전복합,08,3348901,대천욕장
01,3455101,대전복합,08,3334603,대티
01,3455101,대전복합,05,3627102,대현
01,3455101,대전복합,05,3736202,도리원
01,3455101,대전복합,09,2790201,도안
01,3455101,대전복합,06,5778701,동광양(중마)
01,3455101,대전복합,03,1136601,동두천
01,3455101,대전복합,02,2401401,동송
01,3455101,대전복합,09,2902401,동이
01,3455101,대전복합,02,2573501,동해
01,3455101,대전복합,02,2516001,두촌
01,3455101,대전복합,07,5555501,리조트
01,3455101,대전복합,04,5135601,마산
01,3455101,대전복합,08,3271401,마전(충남)
01,3455101,대전복합,04,5005501,마천
01,3455101,대전복합,08,3334602,마티
01,3455101,대전복합,08,3212301,만리포
01,3455101,대전복합,09,2731401,목계
01,3455101,대전복합,08,3335901,목면
01,3455101,대전복합,09,2732901,목행
01,3455101,대전복합,08,3215302,몽산포
01,3455101,대전복합,09,2763601,무극
01,3455101,대전복합,07,5551501,무주
01,3455101,대전복합,03,1082301,문산공용(경기)
01,3455101,대전복합,02,2500001,물치
01,3455101,대전복합,08,3148401,배방정류소
01,3455101,대전복합,09,2710501,백운
01,3455101,대전복합,07,5565901,번암
01,3455101,대전복합,08,3345801,보령(대천)
01,3455101,대전복합,09,2891101,보은
01,3455101,대전복합,09,2772601,보천
01,3455101,대전복합,09,2891203,복무센터(보은)
01,3455101,대전복합,08,3270101,복수
01,3455101,대전복합,08,3147701,봉강교
01,3455101,대전복합,09,2711701,봉양
01,3455101,대전복합,05,3623801,봉화(경북)
01,3455101,대전복합,08,3275401,부리
01,3455101,대전복합,07,5630801,부안
01,3455101,대전복합,08,3315201,부여
01,3455101,대전복합,03,1454501,부천
01,3455101,대전복합,09,2770901,비산리
01,3455101,대전복합,02,2615001,사북
01,3455101,대전복합,04,5251801,사천
01,3455101,대전복합,04,5253902,사천시청(용현)
01,3455101,대전복합,05,3693701,산양
01,3455101,대전복합,09,2731501,산척
01,3455101,대전복합,04,5221801,산청
01,3455101,대전복합,08,3190402,삼길포
01,3455101,대전복합,02,2592901,삼척
01,3455101,대전복합,04,5255901,삼천포
01,3455101,대전복합,08,3241101,삽교
01,3455101,대전복합,05,3718101,상주시외
01,3455101,대전복합,09,2891001,상판
01,3455101,대전복합,08,3271801,새말
01,3455101,대전복합,09,2761901,생극
01,3455101,대전복합,04,5220401,생초
01,3455101,대전복합,08,3198101,서산
01,3455101,대전복합,04,5000101,서상(남덕유산)
01,3455101,대전복합,01,0671801,서울남부
01,3455101,대전복합,08,3364501,서천
01,3455101,대전복합,07,5555301,설천
01,3455101,대전복합,03,1349701,성남
01,3455101,대전복합,02,2515701,성산
01,3455101,대전복합,05,4002701,성주
01,3455101,대전복합,01,3015401,세종
01,3455101,대전복합,01,3010701,세종청사
01,3455101,대전복합,08,3212302,소원
01,3455101,대전복합,09,2890801,속리산
01,3455101,대전복합,02,2482701,속초
01,3455101,대전복합,03,1775601,송탄
01,3455101,대전복합,07,5540501,송풍
01,3455101,대전복합,04,5002201,수동(함양)
01,3455101,대전복합,03,1658501,수원터미널
01,3455101,대전복합,06,5796001,순천
01,3455101,대전복합,03,1709401,신갈(용인)
01,3455101,대전복합,02,2464801,신남
01,3455101,대전복합,08,3242101,신례원
01,3455101,대전복합,02,2406201,신수리
01,3455101,대전복합,08,3245301,신양
01,3455101,대전복합,08,3153401,신창
01,3455101,대전복합,02,2404201,신철원
01,3455101,대전복합,08,3174801,신평
01,3455101,대전복합,09,2910301,심천
01,3455101,대전복합,05,3663601,안동
01,3455101,대전복합,08,3216401,안면도
01,3455101,대전복합,03,1529901,안산터미널
01,3455101,대전복합,03,1758501,안성
01,3455101,대전복합,07,5553501,안성(전북)
01,3455101,대전복합,03,1756201,안성풍림
01,3455101,대전복합,08,3335701,안심
01,3455101,대전복합,03,1400601,안양
01,3455101,대전복합,04,5001201,안의
01,3455101,대전복합,07,5540701,안천
01,3455101,대전복합,08,3213101,안흥(태안)
01,3455101,대전복합,09,2730801,야동
01,3455101,대전복합,04,5020601,야로
01,3455101,대전복합,02,2452401,양구
01,3455101,대전복합,02,2455401,양구정중앙
01,3455101,대전복합,02,2503101,양양
01,3455101,대전복합,05,3713201,양정(경북)
01,3455101,대전복합,08,3192401,어송
01,3455101,대전복합,09,2731301,엄정
01,3455101,대전복합,06,5971501,여수
01,3455101,대전복합,03,1263101,여주
01,3455101,대전복합,08,3300801,연무대
01,3455101,대전복합,03,1100001,연천
01,3455101,대전복합,08,3213001,연포
01,3455101,대전복합,09,2914101,영동
01,3455101,대전복합,03,1110601,영북농협
01,3455101,대전복합,02,2623601,영월
01,3455101,대전복합,05,3607801,영주
01,3455101,대전복합,03,1654501,영통
01,3455101,대전복합,08,3242801,예산
01,3455101,대전복합,05,3682601,예천
01,3455101,대전복합,05,3682301,예천삼거리
01,3455101,대전복합,03,1813701,오산
01,3455101,대전복합,09,2910601,옥계
01,3455101,대전복합,09,2903301,옥천
01,3455101,대전복합,02,2405901,와수리
01,3455101,대전복합,05,3685801,용궁
01,3455101,대전복합,09,2911001,용산(영동)
01,3455101,대전복합,03,1706301,용인
01,3455101,대전복합,08,3253001,우성
01,3455101,대전복합,04,5253502,우주항공청
01,3455101,대전복합,08,3194501,운산
01,3455101,대전복합,07,5540202,운일암
01,3455101,대전복합,08,3174402,운정
01,3455101,대전복합,03,1090401,운정(경기)
01,3455101,대전복합,04,5011302,웅양
01,3455101,대전복합,09,2892501,원남
01,3455101,대전복합,02,2638201,원주
01,3455101,대전복합,04,5224901,원지
01,3455101,대전복합,02,2461201,원통
01,3455101,대전복합,05,3680901,유동
01,3455101,대전복합,01,3417501,유성시외
01,3455101,대전복합,08,3302001,은진
01,3455101,대전복합,09,2769501,음성
01,3455101,대전복합,08,3193601,음암
01,3455101,대전복합,05,3733501,의성
01,3455101,대전복합,03,1174901,의정부
01,3455101,대전복합,03,1111101,이동
01,3455101,대전복합,09,2906101,이원
01,3455101,대전복합,03,1737301,이천
01,3455101,대전복합,07,5467401,익산
01,3455101,대전복합,08,3272102,인삼랜드(하)
01,3455101,대전복합,07,5571501,인월
01,3455101,대전복합,02,2463501,인제
01,3455101,대전복합,01,2238201,인천공항1터미널
01,3455101,대전복합,01,2238202,인천공항2터미널
01,3455101,대전복합,03,1111601,일동
01,3455101,대전복합,03,1752901,일죽
01,3455101,대전복합,05,3675601,일직
01,3455101,대전복합,02,2406101,자등리
01,3455101,대전복합,07,5561401,장계
01,3455101,대전복합,02,2605001,장성
01,3455101,대전복합,07,5563201,장수
01,3455101,대전복합,05,3614401,장수(경북)
01,3455101,대전복합,02,2460701,장수대
01,3455101,대전복합,04,5331601,장승포
01,3455101,대전복합,09,2891202,장안(충북)
01,3455101,대전복합,09,2899101,장재
01,3455101,대전복합,08,3367401,장항
01,3455101,대전복합,03,1201301,장현
01,3455101,대전복합,03,1741901,장호원
01,3455101,대전복합,07,5552701,적상
01,3455101,대전복합,09,2896401,적암
01,3455101,대전복합,04,5011303,적하
01,3455101,대전복합,07,5493301,전주시외터미널
01,3455101,대전복합,05,3695102,점촌
01,3455101,대전복합,08,3334601,정산
01,3455101,대전복합,07,5541001,정천
01,3455101,대전복합,09,2746201,주덕
01,3455101,대전복합,08,3334501,주정
01,3455101,대전복합,07,5540201,주천
01,3455101,대전복합,08,3213102,죽림
01,3455101,대전복합,03,1754701,중앙대(안성)
01,3455101,대전복합,09,2793101,증평
01,3455101,대전복합,05,3969001,지례
01,3455101,대전복합,04,5005701,지리산(백무동)
01,3455101,대전복합,04,5234401,진교
01,3455101,대전복합,08,3270501,진산
01,3455101,대전복합,07,5543201,진안
01,3455101,대전복합,04,5275903,진주
01,3455101,대전복합,09,2783101,진천
01,3455101,대전복합,08,3216201,창기리
01,3455101,대전복합,04,5139301,창원
01,3455101,대전복합,04,5119101,창원역
01,3455101,대전복합,08,3112001,천안
01,3455101,대전복합,08,3342401,청라
01,3455101,대전복합,09,2901301,청산
01,3455101,대전복합,09,2901701,청성
01,3455101,대전복합,08,3332601,청양
01,3455101,대전복합,09,2839701,청주
01,3455101,대전복합,09,2814201,청주공항
01,3455101,대전복합,09,2812001,청주북부터미널
01,3455101,대전복합,05,2912001,추풍령
01,3455101,대전복합,05,3621401,춘양
01,3455101,대전복합,02,2443501,춘천
01,3455101,대전복합,09,2773901,충북혁신도시
01,3455101,대전복합,09,2736001,충주
01,3455101,대전복합,04,5045701,칠정
01,3455101,대전복합,02,2600701,태백
01,3455101,대전복합,08,3214401,태안
01,3455101,대전복합,04,5302001,통영
01,3455101,대전복합,08,3212401,파도리
01,3455101,대전복합,05,3714101,평온
01,3455101,대전복합,03,1791901,평택
01,3455101,대전복합,05,3662101,풍산
01,3455101,대전복합,03,1302301,하남BRT
01,3455101,대전복합,09,2916601,학산
01,3455101,대전복합,02,2503303,한계령
01,3455101,대전복합,04,5003901,함양
01,3455101,대전복합,05,3711801,함창
01,3455101,대전복합,08,3181201,합덕
01,3455101,대전복합,04,5023301,합천
01,3455101,대전복합,08,3196001,해미
01,3455101,대전복합,04,5020001,해인사
01,3455101,대전복합,05,3626601,현동
01,3455101,대전복합,09,2900601,현리
01,3455101,대전복합,08,3222001,홍성
01,3455101,대전복합,02,2513501,홍천
01,3455101,대전복합,05,3713901,화령
01,3455101,대전복합,08,3331201,화성
01,3455101,대전복합,09,2911401,황간
01,3455101,대전복합,02,2534501,횡계
01,3455101,대전복합,02,2523401,횡성
01,3455101,대전복합,05,3902801,효령
01,3498701,대전서남부,08,3293601,강경
01,3498701,대전서남부,08,3365401,계동
01,3498701,대전서남부,08,3202701,고북
01,3498701,대전서남부,08,3262201,공암
01,3498701,대전서남부,08,3258501,공주
01,3498701,대전서남부,08,3253801,공주(산성)
01,3498701,대전서남부,08,3258801,공주대.사대입구
01,3498701,대전서남부,08,3229501,광천(충남)
01,3498701,대전서남부,08,3178902,구룡(당)
01,3498701,대전서남부,08,3178901,구룡(부)
01,3498701,대전서남부,07,5403701,군산
01,3498701,대전서남부,08,3312301,규암
01,3498701,대전서남부,08,3228301,금당
01,3498701,대전서남부,07,5457201,금마
01,3498701,대전서남부,08,3273501,금산
01,3498701,대전서남부,08,3173301,기지시
01,3498701,대전서남부,07,5437901,김제
01,3498701,대전서남부,01,0750501,김포공항
01,3498701,대전서남부,04,5231802,남포
01,3498701,대전서남부,08,3241601,내포
01,3498701,대전서남부,08,3295401,논산
01,3498701,대전서남부,08,3301101,논산TG
01,3498701,대전서남부,08,3319201,논티
01,3498701,대전서남부,08,3177101,당진
01,3498701,대전서남부,06,5975401,대교
01,3498701,대전서남부,07,5530002,대둔산
01,3498701,대전서남부,07,5406001,대야
01,3498701,대전서남부,01,3520501,대전청사(선사유적)
01,3498701,대전서남부,08,3348901,대천욕장
01,3498701,대전서남부,01,3015301,대평리
01,3498701,대전서남부,08,3271401,마전(충남)
01,3498701,대전서남부,08,3334602,마티
01,3498701,대전서남부,08,3212301,만리포
01,3498701,대전서남부,08,3242815,면천(시내)
01,3498701,대전서남부,08,3335901,목면
01,3498701,대전서남부,08,3345801,보령(대천)
01,3498701,대전서남부,08,3270101,복수
01,3498701,대전서남부,01,3004701,봉암
01,3498701,대전서남부,07,5630801,부안
01,3498701,대전서남부,08,3315201,부여
01,3498701,대전서남부,08,3331601,비봉
01,3498701,대전서남부,08,3252001,사곡
01,3498701,대전서남부,07,5534201,삼례
01,3498701,대전서남부,08,3271801,새말
01,3498701,대전서남부,08,3149301,서부휴게소(아산)
01,3498701,대전서남부,08,3198101,서산
01,3498701,대전서남부,08,3364501,서천
01,3498701,대전서남부,03,1349701,성남
01,3498701,대전서남부,01,3015401,세종
01,3498701,대전서남부,01,3010701,세종청사
01,3498701,대전서남부,08,3242101,신례원
01,3498701,대전서남부,08,3320502,신안(충남)
01,3498701,대전서남부,08,3245301,신양
01,3498701,대전서남부,08,3174801,신평
01,3498701,대전서남부,08,3252501,신풍
01,3498701,대전서남부,08,3317601,십자가
01,3498701,대전서남부,08,3151704,아산(온양)
01,3498701,대전서남부,08,3335701,안심
01,3498701,대전서남부,08,3281401,양정
01,3498701,대전서남부,08,3192401,어송
01,3498701,대전서남부,07,5452001,여산
01,3498701,대전서남부,08,3300801,연무대
01,3498701,대전서남부,08,3291101,연산(충남)
01,3498701,대전서남부,08,3242801,예산
01,3498701,대전서남부,08,3320501,옥산(충남)
01,3498701,대전서남부,08,3253001,우성
01,3498701,대전서남부,08,3194501,운산
01,3498701,대전서남부,08,3352201,웅천(보령)
01,3498701,대전서남부,08,3250601,유구
01,3498701,대전서남부,01,3417501,유성시외
01,3498701,대전서남부,08,3302001,은진
01,3498701,대전서남부,08,3193601,음암
01,3498701,대전서남부,08,3244601,응봉
01,3498701,대전서남부,07,5467401,익산
01,3498701,대전서남부,01,2238201,인천공항1터미널
01,3498701,대전서남부,01,2238202,인천공항2터미널
01,3498701,대전서남부,08,3243801,임성동
01,3498701,대전서남부,08,3321401,입포
01,3498701,대전서남부,01,3259001,장기
01,3498701,대전서남부,08,3367401,장항
01,3498701,대전서남부,01,3000301,전의
01,3498701,대전서남부,07,5493301,전주시외터미널
01,3498701,대전서남부,08,3334601,정산
01,3498701,대전서남부,01,3002601,조치원
01,3498701,대전서남부,01,3006401,종촌
01,3498701,대전서남부,08,3334501,주정
01,3498701,대전서남부,08,3270501,진산
01,3498701,대전서남부,08,3112001,천안
01,3498701,대전서남부,08,3196002,천장호
01,3498701,대전서남부,08,3229901,천태
01,3498701,대전서남부,08,3332601,청양
01,3498701,대전서남부,08,3321101,충화
01,3498701,대전서남부,08,3214401,태안
01,3498701,대전서남부,08,3361501,판교(충남)
01,3498701,대전서남부,08,3181201,합덕
01,3498701,대전서남부,08,3320001,홍산
01,3498701,대전서남부,08,3222001,홍성
01,3498701,대전서남부,08,3301401,황화
01,3520501,대전청사(선사유적),06,5775801,광양
01,3520501,대전청사(선사유적),01,0750501,김포공항
01,3520501,대전청사(선사유적),09,2863501,남청주
01,3520501,대전청사(선사유적),06,5778701,동광양(중마)
01,3520501,대전청사(선사유적),01,4124601,동대구
01,3520501,대전청사(선사유적),01,0511601,동서울
01,3520501,대전청사(선사유적),03,1454501,부천
01,3520501,대전청사(선사유적),08,3198101,서산
01,3520501,대전청사(선사유적),03,1349701,성남
01,3520501,대전청사(선사유적),01,3015401,세종
01,3520501,대전청사(선사유적),01,3010701,세종청사
01,3520501,대전청사(선사유적),03,1658501,수원터미널
01,3520501,대전청사(선사유적),03,1529901,안산터미널
01,3520501,대전청사(선사유적),03,1400601,안양
01,3520501,대전청사(선사유적),06,5971501,여수
01,3520501,대전청사(선사유적),03,1100001,연천
01,3520501,대전청사(선사유적),03,1654501,영통
01,3520501,대전청사(선사유적),03,1671301,영통입구
01,3520501,대전청사(선사유적),01,2224201,인천
01,3520501,대전청사(선사유적),01,2238201,인천공항1터미널
01,3520501,대전청사(선사유적),09,2839701,청주
01,3520501,대전청사(선사유적),09,2814201,청주공항
01,3520501,대전청사(선사유적),08,3222001,홍성
01,3520502,대전청사공항(선사유적),01,0750501,김포공항
01,3520502,대전청사공항(선사유적),01,2238201,인천공항1터미널
01,3520502,대전청사공항(선사유적),01,2238202,인천공항2터미널
04,5223402,덕산(산청),01,0671801,서울남부
08,3240601,덕산스파,08,3240801,덕산(충남)
08,3240601,덕산스파,08,3147701,봉강교
08,3240601,덕산스파,01,0671801,서울남부
08,3240601,덕산스파,08,3242101,신례원
08,3240601,덕산스파,08,3153401,신창
08,3240601,덕산스파,08,3242801,예산
07,5490001,덕진동,02,2551901,강릉시외터미널
07,5490001,덕진동,09,2863501,남청주
07,5490001,덕진동,02,2460501,백담사
07,5490001,덕진동,02,2482701,속초
07,5490001,덕진동,02,2638201,원주
07,5490001,덕진동,02,2461201,원통
07,5490001,덕진동,01,3417501,유성시외
07,5490001,덕진동,02,2463501,인제
07,5490001,덕진동,09,2839701,청주
07,5490001,덕진동,09,2864301,청주사창
07,5490001,덕진동,02,2513501,홍천
07,5490001,덕진동,02,2523401,횡성
06,5778701,동광양(중마),06,5923401,강진(전남)
06,5778701,동광양(중마),05,3815701,경주시외
06,5778701,동광양(중마),06,5954001,고흥
06,5778701,동광양(중마),06,5951101,과역
06,5778701,동광양(중마),06,5772001,광영
06,5778701,동광양(중마),01,6193701,광주(유·스퀘어)
06,5778701,동광양(중마),04,5093801,김해
06,5778701,동광양(중마),06,5856701,남악
06,5778701,동광양(중마),07,5576001,남원
06,5778701,동광양(중마),06,5905501,남창
06,5778701,동광양(중마),09,2863501,남청주
06,5778701,동광양(중마),01,4620405,노포(연)
06,5778701,동광양(중마),06,5955501,녹동
06,5778701,동광양(중마),01,4248201,대구서부
06,5778701,동광양(중마),01,3455101,대전복합
06,5778701,동광양(중마),01,3520501,대전청사(선사유적)
06,5778701,동광양(중마),06,5843901,독천
06,5778701,동광양(중마),04,5135601,마산
06,5778701,동광양(중마),06,5864201,목포
06,5778701,동광양(중마),01,6119902,문화동
06,5778701,동광양(중마),06,5930701,배산
06,5778701,동광양(중마),06,5942301,벌교
06,5778701,동광양(중마),06,5945801,보성
06,5778701,동광양(중마),01,4773401,부산동래
06,5778701,동광양(중마),01,4620401,부산동부
06,5778701,동광양(중마),01,4696901,부산서부(사상)
06,5778701,동광양(중마),03,1454501,부천
06,5778701,동광양(중마),06,5843401,삼호
06,5778701,동광양(중마),06,5771201,섬진강(하행)
06,5778701,동광양(중마),03,1349701,성남
06,5778701,동광양(중마),06,5920601,성전
06,5778701,동광양(중마),03,1459901,송내역
06,5778701,동광양(중마),03,1658501,수원터미널
06,5778701,동광양(중마),06,5796001,순천
06,5778701,동광양(중마),06,5794001,순천북부
06,5778701,동광양(중마),03,1529901,안산터미널
06,5778701,동광양(중마),03,1400601,안양
06,5778701,동광양(중마),04,5062901,양산
06,5778701,동광양(중마),06,5971501,여수
06,5778701,동광양(중마),06,5972503,여수(대교)
06,5778701,동광양(중마),06,5963501,여천
06,5778701,동광양(중마),06,5943601,예당
06,5778701,동광양(중마),06,5911401,완도
06,5778701,동광양(중마),01,6111601,운암동
06,5778701,동광양(중마),01,4472001,울산
06,5778701,동광양(중마),01,4466701,울산공업탑
06,5778701,동광양(중마),01,4463201,울산신복
06,5778701,동광양(중마),06,5910101,원동
06,5778701,동광양(중마),06,5906101,월송
06,5778701,동광양(중마),01,2224201,인천
06,5778701,동광양(중마),06,5932401,장흥
06,5778701,동광양(중마),07,5493301,전주시외터미널
06,5778701,동광양(중마),07,5615801,정읍
06,5778701,동광양(중마),06,5944001,조성
06,5778701,동광양(중마),04,5234401,진교
06,5778701,동광양(중마),06,5892201,진도
06,5778701,동광양(중마),04,5275903,진주
06,5778701,동광양(중마),09,2839701,청주
06,5778701,동광양(중마),09,2864301,청주사창
06,5778701,동광양(중마),06,5781401,태인도
06,5778701,동광양(중마),05,3776001,포항
06,5778701,동광양(중마),03,1302301,하남BRT
06,5778701,동광양(중마),06,5903801,해남
06,5778701,동광양(중마),03,1407701,호계동
01,4124601,동대구,01,0569901,가락시장
01,4124601,동대구,04,5020101,가야
01,4124601,동대구,03,1242001,가평
01,4124601,동대구,02,2473401,간성
01,4124601,동대구,08,3220201,갈산
01,4124601,동대구,05,3645901,강구
01,4124601,동대구,02,2551901,강릉시외터미널
01,4124601,동대구,04,5282202,개양(진주)
01,4124601,동대구,04,5325101,거제(고현)
01,4124601,동대구,02,2472501,거진
01,4124601,동대구,04,5282201,거창
01,4124601,동대구,05,3722401,경북대(상주)
01,4124601,동대구,05,3684901,경북도청(신)
01,4124601,동대구,05,3861901,경산
01,4124601,동대구,05,3814701,경주(역포)
01,4124601,동대구,05,3815701,경주시외
01,4124601,동대구,05,3890201,고경
01,4124601,동대구,06,5913001,고금
01,4124601,동대구,05,4013501,고령
01,4124601,동대구,08,3202701,고북
01,4124601,동대구,04,5293101,고성(경남)
01,4124601,동대구,03,1045001,고양(백석)
01,4124601,동대구,03,1050001,고양(화정)
01,4124601,동대구,07,5643301,고창
01,4124601,동대구,02,2615501,고한사북공영
01,4124601,동대구,06,5954001,고흥
01,4124601,동대구,06,5754201,곡성
01,4124601,동대구,04,5250401,곤양
01,4124601,동대구,03,1756101,공도
01,4124601,동대구,08,3258501,공주
01,4124601,동대구,08,3253801,공주(산성)
01,4124601,동대구,06,5935101,관산
01,4124601,동대구,03,1434701,광명
01,4124601,동대구,06,5775801,광양
01,4124601,동대구,03,1275701,광주(경기)
01,4124601,동대구,01,6193701,광주(유·스퀘어)
01,4124601,동대구,08,3229501,광천(충남)
01,4124601,동대구,09,2780501,광혜원
01,4124601,동대구,09,2803301,괴산
01,4124601,동대구,06,5765401,구례
01,4124601,동대구,03,1194401,구리
01,4124601,동대구,05,3923301,구미
01,4124601,동대구,05,3926701,구미공단
01,4124601,동대구,05,3937502,구미복지
01,4124601,동대구,05,3633601,구산
01,4124601,동대구,07,5403701,군산
01,4124601,동대구,05,3901801,군위
01,4124601,동대구,03,1588001,군포
01,4124601,동대구,02,2593601,근덕
01,4124601,동대구,08,3273501,금산
01,4124601,동대구,03,1093001,금촌
01,4124601,동대구,05,3888201,금호
01,4124601,동대구,05,3634801,기성
01,4124601,동대구,08,3173301,기지시
01,4124601,동대구,03,1706502,기흥역
01,4124601,동대구,07,5437901,김제
01,4124601,동대구,05,3958601,김천
01,4124601,동대구,01,0750501,김포공항
01,4124601,동대구,04,5093801,김해
01,4124601,동대구,01,4671801,김해공항
01,4124601,동대구,05,3609901,꽃동산
01,4124601,동대구,06,5956901,나로도
01,4124601,동대구,05,3770101,나루끝
01,4124601,동대구,06,5825501,나주
01,4124601,동대구,06,5821701,나주혁신도시
01,4124601,동대구,01,4206601,남대구
01,4124601,동대구,08,3215301,남면(태안)
01,4124601,동대구,06,5856701,남악
01,4124601,동대구,07,5576001,남원
01,4124601,동대구,07,5576002,남원북부
01,4124601,동대구,04,5035701,남지
01,4124601,동대구,06,5905501,남창
01,4124601,동대구,09,2863501,남청주
01,4124601,동대구,04,5241401,남해
01,4124601,동대구,08,3241601,내포
01,4124601,동대구,06,5890001,녹진
01,4124601,동대구,08,3295401,논산
01,4124601,동대구,06,5815301,능주
01,4124601,동대구,06,5820301,다시
01,4124601,동대구,09,2701101,단양
01,4124601,동대구,09,2701301,단양상진
01,4124601,동대구,07,5580501,달궁
01,4124601,동대구,06,5734401,담양
01,4124601,동대구,06,5913601,당목
01,4124601,동대구,08,3177101,당진
01,4124601,동대구,01,4105201,대구공항
01,4124601,동대구,01,4171101,대구북부
01,4124601,동대구,01,4248201,대구서부
01,4124601,동대구,09,2766801,대소
01,4124601,동대구,07,5406001,대야
01,4124601,동대구,01,3455101,대전복합
01,4124601,동대구,01,3498701,대전서남부
01,4124601,동대구,01,3520501,대전청사(선사유적)
01,4124601,동대구,08,3348901,대천욕장
01,4124601,동대구,02,2535801,대화
01,4124601,동대구,06,5964901,덕양
01,4124601,동대구,07,5490001,덕진동
01,4124601,동대구,05,3641901,도곡
01,4124601,동대구,05,3736202,도리원
01,4124601,동대구,01,3533501,도마동
01,4124601,동대구,05,3745602,도평
01,4124601,동대구,06,5843901,독천
01,4124601,동대구,06,5778701,동광양(중마)
01,4124601,동대구,03,1136601,동두천
01,4124601,동대구,01,0511601,동서울
01,4124601,동대구,02,2401401,동송
01,4124601,동대구,02,2573501,동해
01,4124601,동대구,06,5906502,땅끝
01,4124601,동대구,06,5926901,마량
01,4124601,동대구,08,3271401,마전(충남)
01,4124601,동대구,08,3212301,만리포
01,4124601,동대구,05,3633901,매화
01,4124601,동대구,06,5864201,목포
01,4124601,동대구,09,2763601,무극
01,4124601,동대구,06,5852401,무안(전남)
01,4124601,동대구,06,5853301,무안공항
01,4124601,동대구,07,5551501,무주
01,4124601,동대구,05,3691701,문경
01,4124601,동대구,02,2636801,문막
01,4124601,동대구,03,1082301,문산공용(경기)
01,4124601,동대구,06,5711701,문장
01,4124601,동대구,01,6119901,문화동
01,4124601,동대구,04,5042301,밀양
01,4124601,동대구,01,4405801,방어진
01,4124601,동대구,04,5291501,배둔
01,4124601,동대구,06,5930701,배산
01,4124601,동대구,02,2460501,백담사
01,4124601,동대구,03,1717801,백암
01,4124601,동대구,06,5942301,벌교
01,4124601,동대구,05,3640501,병곡(경북)
01,4124601,동대구,08,3345801,보령(대천)
01,4124601,동대구,06,5945801,보성
01,4124601,동대구,04,5036501,부곡
01,4124601,동대구,05,3630501,부구
01,4124601,동대구,05,3744601,부남
01,4124601,동대구,01,4773401,부산동래
01,4124601,동대구,01,4620401,부산동부
01,4124601,동대구,01,4696901,부산서부(사상)
01,4124601,동대구,01,4809501,부산해운대
01,4124601,동대구,01,4808801,부산해운대(수도권)
01,4124601,동대구,07,5630801,부안
01,4124601,동대구,08,3315201,부여
01,4124601,동대구,03,1454501,부천
01,4124601,동대구,05,3902701,불로
01,4124601,동대구,05,3635201,사동
01,4124601,동대구,04,5251801,사천
01,4124601,동대구,06,5906301,산정
01,4124601,동대구,04,5221801,산청
01,4124601,동대구,04,5022201,삼가
01,4124601,동대구,07,5534201,삼례
01,4124601,동대구,03,1251804,삼성
